factura_numero,fecha_venta,local_codigo,total_bruto,total_impuestos,total_neto,comprobante,hora_transaccion
13936,2024-06-25,L001,309.19,28.11,281.08,BE-13936,18:52:19
13937,2024-06-25,L001,309.87,28.17,281.70,BE-13937,15:50:30
13938,2024-06-25,L001,288.46,26.22,262.24,BE-13938,10:45:34
13939,2024-06-25,L002,237.02,21.55,215.47,BE-13939,21:20:03
13940,2024-06-25,L002,72.49,6.59,65.90,BE-13940,17:39:05
13941,2024-06-25,L002,156.85,14.26,142.59,BE-13941,21:39:17
13942,2024-06-26,L001,328.29,29.84,298.45,BE-13942,14:29:10
13943,2024-06-26,L001,120.86,10.99,109.87,BE-13943,16:58:46
13944,2024-06-26,L001,495.08,45.01,450.07,BE-13944,21:34:18
13945,2024-06-26,L001,419.43,38.13,381.30,BE-13945,20:29:00
13946,2024-06-26,L002,59.19,5.38,53.81,BE-13946,18:26:18
13947,2024-06-26,L002,64.72,5.88,58.84,BE-13947,11:52:48
13948,2024-06-27,L001,470.35,42.76,427.59,BE-13948,13:26:59
13949,2024-06-27,L002,517.63,47.06,470.57,BE-13949,11:42:57
13950,2024-06-27,L003,142.53,12.96,129.57,BE-13950,19:17:20
13951,2024-06-27,L003,175.31,15.94,159.37,BE-13951,13:35:06
13952,2024-06-27,L003,343.62,31.24,312.38,BE-13952,19:47:47
13953,2024-06-27,L003,296.60,26.96,269.64,BE-13953,16:45:08
13954,2024-06-27,L003,457.59,41.60,415.99,BE-13954,17:58:56
13955,2024-06-28,L001,245.11,22.28,222.83,BE-13955,18:58:51
13956,2024-06-28,L001,394.10,35.83,358.27,BE-13956,14:51:08
13957,2024-06-28,L001,355.93,32.36,323.57,BE-13957,14:04:38
13958,2024-06-28,L002,527.54,47.96,479.58,BE-13958,18:36:13
13959,2024-06-28,L002,435.20,39.56,395.64,BE-13959,13:54:58
13960,2024-06-28,L003,287.73,26.16,261.57,BE-13960,10:30:46
13961,2024-06-29,L001,382.65,34.79,347.86,BE-13961,19:34:49
13962,2024-06-29,L002,392.10,35.65,356.45,BE-13962,11:26:04
13963,2024-06-29,L002,283.28,25.75,257.53,BE-13963,10:56:00
13964,2024-06-29,L003,89.77,8.16,81.61,BE-13964,12:03:57
13965,2024-06-29,L003,402.52,36.59,365.93,BE-13965,13:16:17
13966,2024-06-29,L003,76.42,6.95,69.47,BE-13966,15:37:34
13967,2024-06-30,L001,124.80,11.35,113.45,BE-13967,15:31:45
13968,2024-06-30,L002,44.72,4.07,40.65,BE-13968,18:46:39
13969,2024-06-30,L002,117.00,10.64,106.36,BE-13969,10:15:20
13970,2024-06-30,L003,461.78,41.98,419.80,BE-13970,13:31:15
13971,2024-06-30,L003,238.59,21.69,216.90,BE-13971,15:05:30
13972,2024-07-01,L001,537.12,48.83,488.29,BE-13972,13:35:09
13973,2024-07-01,L001,524.78,47.71,477.07,BE-13973,21:04:10
13974,2024-07-01,L001,436.92,39.72,397.20,BE-13974,15:23:48
13975,2024-07-01,L002,23.99,2.18,21.81,BE-13975,13:55:58
13976,2024-07-01,L002,211.52,19.23,192.29,BE-13976,14:49:49
13977,2024-07-01,L003,195.84,17.80,178.04,BE-13977,13:11:51
13978,2024-07-01,L003,99.90,9.08,90.82,BE-13978,20:08:58
13979,2024-07-01,L003,288.06,26.19,261.87,BE-13979,16:00:04
13980,2024-07-01,L003,33.89,3.08,30.81,BE-13980,11:44:27
13981,2024-07-02,L001,505.01,45.91,459.10,BE-13981,14:30:05
13982,2024-07-02,L001,510.36,46.40,463.96,BE-13982,19:00:20
13983,2024-07-02,L001,209.41,19.04,190.37,BE-13983,13:31:54
13984,2024-07-02,L001,356.48,32.41,324.07,BE-13984,16:38:27
13985,2024-07-02,L001,214.31,19.48,194.83,BE-13985,11:47:35
13986,2024-07-02,L002,542.93,49.36,493.57,BE-13986,20:54:42
13987,2024-07-02,L002,230.34,20.94,209.40,BE-13987,10:32:52
13988,2024-07-02,L002,132.91,12.08,120.83,BE-13988,20:47:05
13989,2024-07-02,L002,540.55,49.14,491.41,BE-13989,19:36:59
13990,2024-07-02,L002,301.22,27.38,273.84,BE-13990,19:12:45
13991,2024-07-02,L003,100.41,9.13,91.28,BE-13991,10:17:53
13992,2024-07-02,L003,82.98,7.54,75.44,BE-13992,20:38:17
13993,2024-07-03,L001,320.21,29.11,291.10,BE-13993,18:26:42
13994,2024-07-03,L001,345.20,31.38,313.82,BE-13994,11:26:44
13995,2024-07-03,L001,212.96,19.36,193.60,BE-13995,14:19:42
13996,2024-07-03,L002,320.83,29.17,291.66,BE-13996,16:00:09
13997,2024-07-03,L003,412.46,37.50,374.96,BE-13997,13:17:19
13998,2024-07-03,L003,226.53,20.59,205.94,BE-13998,11:52:52
13999,2024-07-03,L003,72.28,6.57,65.71,BE-13999,11:58:10
14000,2024-07-03,L003,287.07,26.10,260.97,BE-14000,17:13:28
14001,2024-07-03,L003,495.10,45.01,450.09,BE-14001,20:37:37
14002,2024-07-04,L001,315.84,28.71,287.13,BE-14002,17:31:14
14003,2024-07-04,L001,364.97,33.18,331.79,BE-14003,19:48:35
14004,2024-07-04,L001,406.70,36.97,369.73,BE-14004,13:32:47
14005,2024-07-04,L002,538.73,48.98,489.75,BE-14005,14:06:28
14006,2024-07-04,L002,247.12,22.47,224.65,BE-14006,11:57:38
14007,2024-07-04,L002,529.86,48.17,481.69,BE-14007,21:21:47
14008,2024-07-04,L002,96.31,8.76,87.55,BE-14008,15:11:21
14009,2024-07-04,L003,108.43,9.86,98.57,BE-14009,10:06:13
14010,2024-07-04,L003,435.31,39.57,395.74,BE-14010,14:09:11
14011,2024-07-05,L001,435.06,39.55,395.51,BE-14011,14:30:27
14012,2024-07-05,L001,275.12,25.01,250.11,BE-14012,12:57:17
14013,2024-07-05,L001,39.69,3.61,36.08,BE-14013,18:38:40
14014,2024-07-05,L001,541.09,49.19,491.90,BE-14014,12:46:11
14015,2024-07-05,L003,397.81,36.16,361.65,BE-14015,10:40:01
14016,2024-07-05,L003,232.24,21.11,211.13,BE-14016,13:24:04
14017,2024-07-05,L003,139.80,12.71,127.09,BE-14017,20:33:54
14018,2024-07-06,L002,269.94,24.54,245.40,BE-14018,15:39:00
14019,2024-07-06,L002,254.59,23.14,231.45,BE-14019,21:28:44
14020,2024-07-06,L002,544.07,49.46,494.61,BE-14020,15:42:04
14021,2024-07-06,L002,47.11,4.28,42.83,BE-14021,10:07:54
14022,2024-07-06,L003,237.72,21.61,216.11,BE-14022,14:34:33
14023,2024-07-06,L003,185.27,16.84,168.43,BE-14023,18:58:33
14024,2024-07-06,L003,506.84,46.08,460.76,BE-14024,12:10:30
14025,2024-07-06,L003,39.31,3.57,35.74,BE-14025,15:42:37
14026,2024-07-07,L001,546.28,49.66,496.62,BE-14026,15:05:47
14027,2024-07-07,L001,299.77,27.25,272.52,BE-14027,16:42:06
14028,2024-07-07,L001,279.71,25.43,254.28,BE-14028,20:28:39
14029,2024-07-07,L002,378.30,34.39,343.91,BE-14029,19:59:09
14030,2024-07-07,L002,481.58,43.78,437.80,BE-14030,19:45:36
14031,2024-07-07,L003,179.12,16.28,162.84,BE-14031,16:41:10
14032,2024-07-08,L001,215.29,19.57,195.72,BE-14032,18:13:41
14033,2024-07-08,L001,445.59,40.51,405.08,BE-14033,19:18:33
14034,2024-07-08,L002,128.25,11.66,116.59,BE-14034,16:31:52
14035,2024-07-08,L002,238.45,21.68,216.77,BE-14035,11:26:48
14036,2024-07-08,L002,391.90,35.63,356.27,BE-14036,20:17:25
14037,2024-07-08,L002,235.77,21.43,214.34,BE-14037,19:17:50
14038,2024-07-08,L002,347.08,31.55,315.53,BE-14038,12:32:40
14039,2024-07-08,L003,30.79,2.80,27.99,BE-14039,16:38:41
14040,2024-07-08,L003,439.52,39.96,399.56,BE-14040,17:27:03
14041,2024-07-09,L001,520.17,47.29,472.88,BE-14041,15:48:18
14042,2024-07-09,L001,211.06,19.19,191.87,BE-14042,12:18:28
14043,2024-07-09,L001,294.44,26.77,267.67,BE-14043,15:28:45
14044,2024-07-09,L001,225.39,20.49,204.90,BE-14044,15:01:17
14045,2024-07-09,L001,215.64,19.60,196.04,BE-14045,15:37:25
14046,2024-07-09,L002,328.41,29.86,298.55,BE-14046,10:36:14
14047,2024-07-09,L003,486.26,44.21,442.05,BE-14047,21:38:29
14048,2024-07-09,L003,381.99,34.73,347.26,BE-14048,21:51:22
14049,2024-07-10,L001,256.33,23.30,233.03,BE-14049,16:38:26
14050,2024-07-10,L001,162.70,14.79,147.91,BE-14050,11:45:17
14051,2024-07-10,L001,330.43,30.04,300.39,BE-14051,19:07:00
14052,2024-07-10,L001,86.10,7.83,78.27,BE-14052,13:40:48
14053,2024-07-10,L002,301.27,27.39,273.88,BE-14053,12:28:48
14054,2024-07-10,L002,421.99,38.36,383.63,BE-14054,17:39:43
14055,2024-07-10,L003,263.99,24.00,239.99,BE-14055,18:20:14
14056,2024-07-10,L003,363.74,33.07,330.67,BE-14056,10:06:34
14057,2024-07-11,L001,423.03,38.46,384.57,BE-14057,18:45:08
14058,2024-07-11,L001,480.01,43.64,436.37,BE-14058,11:14:19
14059,2024-07-11,L001,218.84,19.89,198.95,BE-14059,14:15:34
14060,2024-07-11,L001,442.72,40.25,402.47,BE-14060,14:16:04
14061,2024-07-11,L001,435.40,39.58,395.82,BE-14061,16:08:42
14062,2024-07-11,L002,466.71,42.43,424.28,BE-14062,15:18:34
14063,2024-07-11,L002,108.43,9.86,98.57,BE-14063,21:10:52
14064,2024-07-11,L002,330.06,30.01,300.05,BE-14064,18:58:31
14065,2024-07-11,L002,185.80,16.89,168.91,BE-14065,17:23:44
14066,2024-07-11,L002,338.27,30.75,307.52,BE-14066,12:52:48
14067,2024-07-11,L003,50.70,4.61,46.09,BE-14067,16:18:27
14068,2024-07-11,L003,538.36,48.94,489.42,BE-14068,20:50:03
14069,2024-07-11,L003,144.87,13.17,131.70,BE-14069,19:47:00
14070,2024-07-11,L003,343.36,31.21,312.15,BE-14070,15:10:08
14071,2024-07-12,L001,236.63,21.51,215.12,BE-14071,11:45:25
14072,2024-07-12,L001,270.13,24.56,245.57,BE-14072,17:26:57
14073,2024-07-12,L001,25.80,2.35,23.45,BE-14073,14:21:18
14074,2024-07-12,L001,315.54,28.69,286.85,BE-14074,16:08:57
14075,2024-07-12,L002,146.12,13.28,132.84,BE-14075,17:34:55
14076,2024-07-12,L003,270.87,24.62,246.25,BE-14076,18:32:03
14077,2024-07-13,L001,101.66,9.24,92.42,BE-14077,16:07:43
14078,2024-07-13,L001,39.45,3.59,35.86,BE-14078,16:26:42
14079,2024-07-13,L001,533.37,48.49,484.88,BE-14079,19:02:53
14080,2024-07-13,L002,352.84,32.08,320.76,BE-14080,12:35:43
14081,2024-07-13,L002,443.72,40.34,403.38,BE-14081,12:23:50
14082,2024-07-13,L002,367.04,33.37,333.67,BE-14082,18:46:41
14083,2024-07-13,L002,531.66,48.33,483.33,BE-14083,16:17:20
14084,2024-07-13,L002,184.97,16.82,168.15,BE-14084,11:56:56
14085,2024-07-13,L003,237.35,21.58,215.77,BE-14085,15:09:31
14086,2024-07-13,L003,30.33,2.76,27.57,BE-14086,12:22:41
14087,2024-07-13,L003,387.28,35.21,352.07,BE-14087,11:11:12
14088,2024-07-13,L003,385.29,35.03,350.26,BE-14088,14:54:14
14089,2024-07-14,L001,219.16,19.92,199.24,BE-14089,16:34:44
14090,2024-07-14,L001,176.03,16.00,160.03,BE-14090,21:35:12
14091,2024-07-14,L003,220.84,20.08,200.76,BE-14091,15:22:31
14092,2024-07-14,L003,529.66,48.15,481.51,BE-14092,19:53:05
14093,2024-07-14,L003,316.54,28.78,287.76,BE-14093,14:02:12
14094,2024-07-15,L001,170.09,15.46,154.63,BE-14094,20:18:37
14095,2024-07-15,L001,213.65,19.42,194.23,BE-14095,15:07:20
14096,2024-07-15,L001,136.36,12.40,123.96,BE-14096,13:25:49
14097,2024-07-15,L001,480.45,43.68,436.77,BE-14097,19:02:32
14098,2024-07-15,L002,64.66,5.88,58.78,BE-14098,10:50:39
14099,2024-07-15,L002,65.52,5.96,59.56,BE-14099,14:45:41
14100,2024-07-15,L003,478.05,43.46,434.59,BE-14100,18:24:00
14101,2024-07-15,L003,338.94,30.81,308.13,BE-14101,14:05:28
14102,2024-07-16,L002,46.71,4.25,42.46,BE-14102,16:38:45
14103,2024-07-16,L002,303.04,27.55,275.49,BE-14103,20:39:50
14104,2024-07-16,L003,524.59,47.69,476.90,BE-14104,21:18:19
14105,2024-07-17,L001,220.64,20.06,200.58,BE-14105,18:23:20
14106,2024-07-17,L001,42.75,3.89,38.86,BE-14106,12:26:35
14107,2024-07-17,L001,367.97,33.45,334.52,BE-14107,11:19:23
14108,2024-07-17,L001,445.26,40.48,404.78,BE-14108,21:46:53
14109,2024-07-17,L001,303.09,27.55,275.54,BE-14109,13:51:57
14110,2024-07-17,L002,105.69,9.61,96.08,BE-14110,13:55:47
14111,2024-07-17,L002,442.76,40.25,402.51,BE-14111,16:59:40
14112,2024-07-17,L002,504.97,45.91,459.06,BE-14112,21:44:15
14113,2024-07-17,L002,388.94,35.36,353.58,BE-14113,13:52:38
14114,2024-07-17,L002,26.87,2.44,24.43,BE-14114,21:31:27
14115,2024-07-17,L003,392.63,35.69,356.94,BE-14115,14:00:29
14116,2024-07-18,L001,501.05,45.55,455.50,BE-14116,14:40:06
14117,2024-07-18,L002,274.20,24.93,249.27,BE-14117,19:39:02
14118,2024-07-18,L002,495.99,45.09,450.90,BE-14118,10:13:36
14119,2024-07-18,L002,50.35,4.58,45.77,BE-14119,16:05:54
14120,2024-07-18,L002,148.68,13.52,135.16,BE-14120,10:38:02
14121,2024-07-18,L003,184.23,16.75,167.48,BE-14121,14:29:36
14122,2024-07-18,L003,363.00,33.00,330.00,BE-14122,16:24:22
14123,2024-07-18,L003,227.46,20.68,206.78,BE-14123,20:25:33
14124,2024-07-19,L001,164.69,14.97,149.72,BE-14124,11:28:59
14125,2024-07-19,L002,185.86,16.90,168.96,BE-14125,14:58:57
14126,2024-07-19,L003,514.13,46.74,467.39,BE-14126,20:17:49
14127,2024-07-19,L003,200.12,18.19,181.93,BE-14127,18:42:51
14128,2024-07-19,L003,388.74,35.34,353.40,BE-14128,10:53:21
14129,2024-07-19,L003,152.59,13.87,138.72,BE-14129,15:06:25
14130,2024-07-20,L002,340.38,30.94,309.44,BE-14130,11:32:39
14131,2024-07-20,L002,350.45,31.86,318.59,BE-14131,12:47:38
14132,2024-07-20,L002,120.45,10.95,109.50,BE-14132,17:03:12
14133,2024-07-20,L002,215.87,19.62,196.25,BE-14133,14:59:36
14134,2024-07-20,L003,465.49,42.32,423.17,BE-14134,11:08:00
14135,2024-07-21,L001,265.58,24.14,241.44,BE-14135,15:58:28
14136,2024-07-21,L001,270.69,24.61,246.08,BE-14136,13:35:05
14137,2024-07-21,L002,549.15,49.92,499.23,BE-14137,19:36:28
14138,2024-07-21,L002,276.55,25.14,251.41,BE-14138,16:36:41
14139,2024-07-21,L002,165.19,15.02,150.17,BE-14139,10:36:07
14140,2024-07-21,L002,242.92,22.08,220.84,BE-14140,12:50:00
14141,2024-07-21,L003,470.13,42.74,427.39,BE-14141,18:16:25
14142,2024-07-21,L003,243.62,22.15,221.47,BE-14142,18:06:01
14143,2024-07-22,L002,153.35,13.94,139.41,BE-14143,12:37:14
14144,2024-07-22,L002,195.78,17.80,177.98,BE-14144,14:40:12
14145,2024-07-22,L002,398.35,36.21,362.14,BE-14145,15:28:30
14146,2024-07-22,L002,120.14,10.92,109.22,BE-14146,18:19:27
14147,2024-07-22,L003,421.32,38.30,383.02,BE-14147,18:43:20
14148,2024-07-22,L003,97.63,8.88,88.75,BE-14148,10:00:01
14149,2024-07-22,L003,28.75,2.61,26.14,BE-14149,15:43:21
14150,2024-07-22,L003,161.57,14.69,146.88,BE-14150,21:02:09
14151,2024-07-22,L003,36.51,3.32,33.19,BE-14151,11:05:15
14152,2024-07-23,L001,509.34,46.30,463.04,BE-14152,11:53:26
14153,2024-07-23,L003,488.77,44.43,444.34,BE-14153,14:49:19
14154,2024-07-23,L003,301.48,27.41,274.07,BE-14154,20:04:08
14155,2024-07-24,L001,331.40,30.13,301.27,BE-14155,12:08:22
14156,2024-07-24,L001,104.12,9.47,94.65,BE-14156,21:52:02
14157,2024-07-24,L001,113.17,10.29,102.88,BE-14157,16:32:26
14158,2024-07-24,L001,360.87,32.81,328.06,BE-14158,14:51:18
14159,2024-07-24,L001,184.01,16.73,167.28,BE-14159,13:28:34
14160,2024-07-24,L002,507.83,46.17,461.66,BE-14160,21:00:57
14161,2024-07-24,L002,352.11,32.01,320.10,BE-14161,17:08:56
14162,2024-07-24,L002,383.82,34.89,348.93,BE-14162,19:00:17
14163,2024-07-24,L002,435.74,39.61,396.13,BE-14163,18:50:13
14164,2024-07-24,L003,69.44,6.31,63.13,BE-14164,17:00:13
14165,2024-07-25,L001,305.18,27.74,277.44,BE-14165,17:47:21
14166,2024-07-25,L001,459.83,41.80,418.03,BE-14166,12:01:38
14167,2024-07-25,L002,25.43,2.31,23.12,BE-14167,11:58:34
14168,2024-07-25,L003,333.76,30.34,303.42,BE-14168,10:50:58
14169,2024-07-25,L003,431.82,39.26,392.56,BE-14169,13:26:09
14170,2024-07-26,L001,408.21,37.11,371.10,BE-14170,14:39:38
14171,2024-07-26,L001,82.24,7.48,74.76,BE-14171,10:25:38
14172,2024-07-26,L001,141.34,12.85,128.49,BE-14172,10:48:53
14173,2024-07-26,L001,466.49,42.41,424.08,BE-14173,17:18:09
14174,2024-07-26,L001,355.20,32.29,322.91,BE-14174,10:50:54
14175,2024-07-26,L002,500.87,45.53,455.34,BE-14175,13:53:34
14176,2024-07-26,L002,488.39,44.40,443.99,BE-14176,21:31:05
14177,2024-07-26,L003,485.88,44.17,441.71,BE-14177,20:03:28
14178,2024-07-27,L003,322.89,29.35,293.54,BE-14178,18:34:19
14179,2024-07-27,L003,240.13,21.83,218.30,BE-14179,18:30:54
14180,2024-07-28,L001,209.30,19.03,190.27,BE-14180,15:03:13
14181,2024-07-28,L001,138.42,12.58,125.84,BE-14181,14:24:32
14182,2024-07-28,L002,368.15,33.47,334.68,BE-14182,12:32:31
14183,2024-07-28,L002,535.47,48.68,486.79,BE-14183,14:57:55
14184,2024-07-28,L002,452.75,41.16,411.59,BE-14184,19:37:18
14185,2024-07-28,L002,362.79,32.98,329.81,BE-14185,15:30:03
14186,2024-07-28,L002,445.85,40.53,405.32,BE-14186,16:19:26
14187,2024-07-28,L003,461.96,42.00,419.96,BE-14187,16:04:17
14188,2024-07-28,L003,89.33,8.12,81.21,BE-14188,10:15:12
14189,2024-07-28,L003,50.97,4.63,46.34,BE-14189,14:09:57
14190,2024-07-28,L003,365.13,33.19,331.94,BE-14190,18:32:16
14191,2024-07-29,L001,368.92,33.54,335.38,BE-14191,17:23:05
14192,2024-07-29,L001,436.07,39.64,396.43,BE-14192,11:31:34
14193,2024-07-29,L001,526.06,47.82,478.24,BE-14193,18:57:34
14194,2024-07-29,L001,92.97,8.45,84.52,BE-14194,11:55:16
14195,2024-07-29,L001,62.36,5.67,56.69,BE-14195,18:31:53
14196,2024-07-29,L003,222.75,20.25,202.50,BE-14196,20:20:35
14197,2024-07-29,L003,487.72,44.34,443.38,BE-14197,17:19:37
14198,2024-07-29,L003,422.64,38.42,384.22,BE-14198,20:27:27
14199,2024-07-29,L003,276.16,25.11,251.05,BE-14199,18:41:31
14200,2024-07-29,L003,530.67,48.24,482.43,BE-14200,12:09:48
14201,2024-07-30,L001,414.82,37.71,377.11,BE-14201,16:08:09
14202,2024-07-30,L001,185.64,16.88,168.76,BE-14202,13:37:12
14203,2024-07-30,L001,114.66,10.42,104.24,BE-14203,20:01:42
14204,2024-07-30,L002,43.98,4.00,39.98,BE-14204,15:56:53
14205,2024-07-30,L003,531.88,48.35,483.53,BE-14205,18:14:21
14206,2024-07-30,L003,246.40,22.40,224.00,BE-14206,16:50:13
14207,2024-07-31,L001,471.48,42.86,428.62,BE-14207,15:07:25
14208,2024-07-31,L001,543.39,49.40,493.99,BE-14208,20:52:42
14209,2024-07-31,L001,443.77,40.34,403.43,BE-14209,16:39:19
14210,2024-07-31,L002,534.25,48.57,485.68,BE-14210,12:46:55
14211,2024-07-31,L002,549.03,49.91,499.12,BE-14211,12:24:15
14212,2024-07-31,L002,189.75,17.25,172.50,BE-14212,16:03:49
14213,2024-07-31,L002,276.44,25.13,251.31,BE-14213,15:17:17
14214,2024-07-31,L002,140.53,12.78,127.75,BE-14214,17:04:33
14215,2024-07-31,L003,337.34,30.67,306.67,BE-14215,20:24:20
14216,2024-07-31,L003,200.94,18.27,182.67,BE-14216,18:46:57
14217,2024-07-31,L003,187.69,17.06,170.63,BE-14217,18:44:08
14218,2024-07-31,L003,390.36,35.49,354.87,BE-14218,12:00:39
14219,2024-07-31,L003,387.33,35.21,352.12,BE-14219,21:55:16
14220,2024-08-01,L001,256.45,23.31,233.14,BE-14220,10:36:31
14221,2024-08-01,L001,514.93,46.81,468.12,BE-14221,13:45:28
14222,2024-08-01,L001,308.12,28.01,280.11,BE-14222,19:28:22
14223,2024-08-01,L001,36.32,3.30,33.02,BE-14223,12:03:08
14224,2024-08-01,L003,25.23,2.29,22.94,BE-14224,21:05:51
14225,2024-08-01,L003,335.25,30.48,304.77,BE-14225,10:11:58
14226,2024-08-01,L003,271.72,24.70,247.02,BE-14226,16:47:13
14227,2024-08-01,L003,414.06,37.64,376.42,BE-14227,18:48:15
14228,2024-08-02,L001,137.27,12.48,124.79,BE-14228,20:54:30
14229,2024-08-02,L003,297.00,27.00,270.00,BE-14229,15:55:33
14230,2024-08-02,L003,131.89,11.99,119.90,BE-14230,21:55:42
14231,2024-08-03,L001,394.09,35.83,358.26,BE-14231,13:07:56
14232,2024-08-03,L001,330.46,30.04,300.42,BE-14232,10:57:49
14233,2024-08-03,L002,35.65,3.24,32.41,BE-14233,20:36:22
14234,2024-08-03,L002,151.67,13.79,137.88,BE-14234,16:33:50
14235,2024-08-04,L001,226.22,20.57,205.65,BE-14235,20:57:54
14236,2024-08-04,L001,336.17,30.56,305.61,BE-14236,21:10:33
14237,2024-08-04,L001,300.31,27.30,273.01,BE-14237,18:50:42
14238,2024-08-04,L001,47.11,4.28,42.83,BE-14238,12:43:12
14239,2024-08-04,L001,506.32,46.03,460.29,BE-14239,21:30:36
14240,2024-08-04,L002,373.31,33.94,339.37,BE-14240,12:49:27
14241,2024-08-04,L003,509.10,46.28,462.82,BE-14241,16:15:06
14242,2024-08-05,L001,308.73,28.07,280.66,BE-14242,13:14:18
14243,2024-08-05,L001,273.35,24.85,248.50,BE-14243,21:41:25
14244,2024-08-05,L001,226.60,20.60,206.00,BE-14244,11:34:05
14245,2024-08-05,L001,523.29,47.57,475.72,BE-14245,21:56:48
14246,2024-08-05,L001,441.66,40.15,401.51,BE-14246,10:02:38
14247,2024-08-05,L002,376.24,34.20,342.04,BE-14247,20:24:31
14248,2024-08-05,L003,339.06,30.82,308.24,BE-14248,19:11:59
14249,2024-08-05,L003,468.46,42.59,425.87,BE-14249,17:51:16
14250,2024-08-06,L001,360.05,32.73,327.32,BE-14250,14:20:37
14251,2024-08-06,L001,322.73,29.34,293.39,BE-14251,12:07:54
14252,2024-08-06,L001,229.09,20.83,208.26,BE-14252,18:42:33
14253,2024-08-06,L002,345.77,31.43,314.34,BE-14253,17:10:41
14254,2024-08-06,L002,473.63,43.06,430.57,BE-14254,11:23:17
14255,2024-08-06,L002,144.66,13.15,131.51,BE-14255,16:52:21
14256,2024-08-06,L002,180.62,16.42,164.20,BE-14256,10:05:30
14257,2024-08-07,L001,291.03,26.46,264.57,BE-14257,15:54:48
14258,2024-08-07,L003,444.44,40.40,404.04,BE-14258,20:58:59
14259,2024-08-07,L003,105.28,9.57,95.71,BE-14259,12:06:42
14260,2024-08-08,L001,23.46,2.13,21.33,BE-14260,13:18:47
14261,2024-08-08,L001,378.51,34.41,344.10,BE-14261,11:26:43
14262,2024-08-08,L002,207.79,18.89,188.90,BE-14262,14:48:21
14263,2024-08-08,L003,389.11,35.37,353.74,BE-14263,16:33:00
14264,2024-08-08,L003,197.26,17.93,179.33,BE-14264,18:59:45
14265,2024-08-08,L003,222.65,20.24,202.41,BE-14265,14:38:41
14266,2024-08-08,L003,268.98,24.45,244.53,BE-14266,12:08:56
14267,2024-08-08,L003,51.54,4.69,46.85,BE-14267,11:40:53
14268,2024-08-10,L001,420.10,38.19,381.91,BE-14268,13:20:23
14269,2024-08-10,L001,449.20,40.84,408.36,BE-14269,11:38:50
14270,2024-08-10,L001,55.34,5.03,50.31,BE-14270,17:21:39
14271,2024-08-10,L001,136.15,12.38,123.77,BE-14271,18:21:05
14272,2024-08-10,L002,361.97,32.91,329.06,BE-14272,21:58:23
14273,2024-08-11,L001,59.66,5.42,54.24,BE-14273,12:39:32
14274,2024-08-11,L003,98.75,8.98,89.77,BE-14274,19:24:00
14275,2024-08-11,L003,465.06,42.28,422.78,BE-14275,19:49:29
14276,2024-08-11,L003,463.47,42.13,421.34,BE-14276,16:04:11
14277,2024-08-11,L003,486.48,44.23,442.25,BE-14277,18:48:22
14278,2024-08-11,L003,289.41,26.31,263.10,BE-14278,18:39:23
14279,2024-08-12,L001,66.42,6.04,60.38,BE-14279,12:01:31
14280,2024-08-12,L001,498.54,45.32,453.22,BE-14280,13:51:49
14281,2024-08-12,L001,239.04,21.73,217.31,BE-14281,18:51:33
14282,2024-08-12,L001,54.74,4.98,49.76,BE-14282,11:02:27
14283,2024-08-12,L002,328.74,29.89,298.85,BE-14283,13:37:48
14284,2024-08-12,L002,260.54,23.69,236.85,BE-14284,11:25:04
14285,2024-08-12,L002,404.93,36.81,368.12,BE-14285,11:15:23
14286,2024-08-12,L002,512.57,46.60,465.97,BE-14286,20:01:27
14287,2024-08-12,L003,281.05,25.55,255.50,BE-14287,16:27:55
14288,2024-08-12,L003,33.92,3.08,30.84,BE-14288,16:44:42
14289,2024-08-12,L003,352.41,32.04,320.37,BE-14289,19:53:51
14290,2024-08-13,L002,263.01,23.91,239.10,BE-14290,21:00:22
14291,2024-08-13,L002,227.39,20.67,206.72,BE-14291,20:43:59
14292,2024-08-13,L002,401.37,36.49,364.88,BE-14292,15:13:21
14293,2024-08-13,L002,469.34,42.67,426.67,BE-14293,15:50:55
14294,2024-08-14,L001,347.29,31.57,315.72,BE-14294,14:01:49
14295,2024-08-14,L001,434.02,39.46,394.56,BE-14295,12:06:10
14296,2024-08-14,L001,284.26,25.84,258.42,BE-14296,12:20:15
14297,2024-08-14,L003,70.60,6.42,64.18,BE-14297,18:12:46
14298,2024-08-14,L003,31.23,2.84,28.39,BE-14298,16:23:57
14299,2024-08-14,L003,331.76,30.16,301.60,BE-14299,13:42:00
14300,2024-08-14,L003,65.93,5.99,59.94,BE-14300,12:11:24
14301,2024-08-14,L003,255.67,23.24,232.43,BE-14301,10:46:29
14302,2024-08-15,L001,541.46,49.22,492.24,BE-14302,14:50:13
